id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
52585,"Iraque - Nova Esperanca, Salvador - BA, 41402-300, Brasil",Nordeste,Bahia,SALVADOR,NOVA ESPERANCA,,IRAQUE,-12.836667368386975,-38.3702171975846,"04/10/2022, 21:00:00",true,true,PM,Ação policial,,Perseguição,false,0c78c4ee-5ec9-4601-a387-68a4126143f9,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52571,"Rua Mello Moraes Filho - Fazenda Grande do Retiro, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,FAZENDA GRANDE DO RETIRO,,,-12.942589118197393,-38.47920493739967,"05/10/2022, 11:15:00",false,false,,Tentativa/Roubo,,,false,f076c797-c63f-46e4-9fdb-5df05d645c1f,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52593,"Rua 1º de Janeiro - Cidade Nova, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CIDADE NOVA,,,-12.965404952109735,-38.48449395490218,"06/10/2022, 07:00:00",true,true,N�o identificado,Disputa,,,false,1a8865bd-6483-48d9-a755-53f14a763933,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52605,"Rua Celina Ferreira - São Marcos, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SAO MARCOS,SAO DOMINGOS,,-12.9235435,-38.4416247,"06/10/2022, 18:00:00",false,false,,Homicidio/Tentativa,,Transfobia,false,238c0aba-8705-45be-ae60-60bdb5932d0c,People,dead,Sem identificação,"06/10/2022, 19:00:00",Civilian,19,adulto,mulher trans e travesti,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52605,"Rua Celina Ferreira - São Marcos, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SAO MARCOS,SAO DOMINGOS,,-12.9235435,-38.4416247,"06/10/2022, 18:00:00",false,false,,Homicidio/Tentativa,,Transfobia,false,e4e77876-e6af-468d-a55c-c48c4f35a87b,People,dead,Sem identificação,"06/10/2022, 19:00:00",Civilian,22,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52630,"1ª Travessa João Paulo II- Uruguai, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,URUGUAI,ALAGADOS,,-12.930209783333682,-38.48992917909851,"07/10/2022, 06:00:00",false,false,,Homicidio/Tentativa,,,false,581ffe81-692b-40c3-839d-9bd21c27323d,People,dead,Sem identificação,"06/10/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52630,"1ª Travessa João Paulo II- Uruguai, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,URUGUAI,ALAGADOS,,-12.930209783333682,-38.48992917909851,"07/10/2022, 06:00:00",false,false,,Homicidio/Tentativa,,,false,ec1a6abf-3179-4e1c-a3d2-ce201d0ffe65,People,dead,Sem identificação,"06/10/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52643,"Rua Artêmio Castro Valente,  Canabrava - Canabrava, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CANABRAVA,,,-12.92455358528725,-38.42132621403409,"08/10/2022, 10:00:00",false,false,,Homicidio/Tentativa,,,false,ea8e0dea-a0aa-4fc3-9464-fe1b8cf986a4,People,dead,Sem identificação,"08/10/2022, 12:00:00",Civilian,21,adulto,homem cis,Não identificado,automóvel,em serviço,Vendedor ambulante,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52643,"Rua Artêmio Castro Valente,  Canabrava - Canabrava, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CANABRAVA,,,-12.92455358528725,-38.42132621403409,"08/10/2022, 10:00:00",false,false,,Homicidio/Tentativa,,,false,6171d342-df79-42ac-b4a2-0d708a151437,People,dead,Sem identificação,"08/10/2022, 11:00:00",Civilian,24,adulto,homem cis,Não identificado,automóvel,em serviço,Vendedor ambulante,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52642,"Rua Professor Leopoldo Amaral - Pituba, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PITUBA,,CONDOMINIO ALTO DO PARQUE,-12.999536537695901,-38.46819845877398,"08/10/2022, 11:16:00",false,false,,Tentativa/Roubo,,,false,f96a96cc-79df-48f5-8fe3-d64096800b63,People,dead,Sem identificação,"08/10/2022, 11:17:00",Civilian,,adulto,homem cis,Branca,sem identificação,em serviço,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52642,"Rua Professor Leopoldo Amaral - Pituba, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PITUBA,,CONDOMINIO ALTO DO PARQUE,-12.999536537695901,-38.46819845877398,"08/10/2022, 11:16:00",false,false,,Tentativa/Roubo,,,false,88ad5fbf-eb4d-479e-b24b-c78d83906fdc,People,wounded,Sem identificação,,Civilian,39,adulto,homem cis,Negra,sem identificação,em serviço,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52678,"R. das Palmeiras - Engenho Velho da Federacao, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ENGENHO VELHO DA FEDERACAO,,LAJINHA (ENGENHO VELHO DA FEDERAÇÃO),-12.9998089,-38.4937082,"08/10/2022, 21:00:00",false,false,,Tentativa/Roubo,,,false,39ceb395-e53f-44e9-a062-03ca1d45cd41,People,dead,Sem identificação,"08/10/2022, 21:00:00",Civilian,37,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52672,"Bomba, Calabar, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CALABAR,,BOMBA,-13.000068901633915,-38.514118413248816,"09/10/2022, 03:30:00",false,false,,Homicidio/Tentativa,,,false,38f14a47-58f2-4dd1-b942-5c58e77d55bc,People,dead,Sem identificação,"09/10/2022, 03:30:00",Civilian,32,adulto,mulher cis,Negra,sem identificação,não se aplica,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52667,"Travessa Rússia - Pernambués, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PERNAMBUES,,BARRO,-12.97172092672019,-38.45874886472388,"09/10/2022, 07:00:00",false,false,,Homicidio/Tentativa,,,false,f4ce48a0-1e74-4f17-bfda-681c7ae755cb,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52722,"Rua 15 de Novembro - Pirajá, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PIRAJA,,SAPINHO,-12.897652677650777,-38.467984262906164,"09/10/2022, 11:00:00",false,false,,Disputa,,,false,c59d4acc-60a2-4d12-bf11-815b155515eb,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52722,"Rua 15 de Novembro - Pirajá, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PIRAJA,,SAPINHO,-12.897652677650777,-38.467984262906164,"09/10/2022, 11:00:00",false,false,,Disputa,,,false,4297671f-feac-412d-a9e6-0b8a79cd78c5,People,dead,Sem identificação,"09/10/2022, 11:00:00",Civilian,24,adulto,homem cis,Não identificado,sem identificação,não se aplica,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52682,"suvaco das cobra - Rua da Horta - Arenoso, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ARENOSO,,SOVACO DAS COBRAS,-12.9497993,-38.4404795,"09/10/2022, 13:00:00",true,true,N�o identificado,Ação policial,,Perseguição,false,0b3447a8-31be-44ed-8ca2-5e5a7b0c5443,People,dead,Sem identificação,"09/10/2022, 13:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52681,"Via Regional, Águas Claras, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,AGUAS CLARAS,,,-12.903378493372818,-38.42125455331727,"10/10/2022, 05:00:00",false,false,,Homicidio/Tentativa,,,false,0e1b638e-1002-476b-ab60-1935d367c308,People,dead,Sem identificação,"10/10/2022, 05:00:00",Civilian,,adulto,mulher cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52681,"Via Regional, Águas Claras, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,AGUAS CLARAS,,,-12.903378493372818,-38.42125455331727,"10/10/2022, 05:00:00",false,false,,Homicidio/Tentativa,,,false,9f60719d-6e33-4473-af7b-9564a994959c,People,dead,Sem identificação,"10/10/2022, 05:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52691,"Rua do Riacho -Calabar, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CALABAR,,,-13.00284265159269,-38.51544913925209,"10/10/2022, 18:00:00",true,true,PM,Ação policial,,Perseguição,false,c1afd909-ee86-4aa5-b1a6-99845173c8cf,People,wounded,Bala perdida,,Civilian,,adulto,mulher cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52692,"Rua 5 de Novembro - Pau Miúdo, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PAU MIUDO,,,-12.961570709125946,-38.47993607546311,"10/10/2022, 23:00:00",false,false,,Homicidio/Tentativa,,,true,7e2731bc-d2ab-4701-a446-b94abb70435d,People,dead,Chacina,"10/10/2022, 23:00:00",Civilian,,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52692,"Rua 5 de Novembro - Pau Miúdo, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PAU MIUDO,,,-12.961570709125946,-38.47993607546311,"10/10/2022, 23:00:00",false,false,,Homicidio/Tentativa,,,true,558b52aa-eaf0-4c7b-8ba9-d3b43f8daa07,People,dead,Chacina,"10/10/2022, 23:00:00",Civilian,,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52692,"Rua 5 de Novembro - Pau Miúdo, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PAU MIUDO,,,-12.961570709125946,-38.47993607546311,"10/10/2022, 23:00:00",false,false,,Homicidio/Tentativa,,,true,2f1d00dc-2d22-486e-bd75-25415356e56e,People,dead,Chacina,"10/10/2022, 23:00:00",Civilian,,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52699,"Rua Vitóriano Palhares - Liberdade, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,LIBERDADE,BAIRRO GUARANI,,-12.9436907,-38.4926682,"11/10/2022, 05:00:00",false,false,,Homicidio/Tentativa,,,false,1f275e28-ce9d-433b-ae34-4069be88d01a,People,dead,Sem identificação,"11/10/2022, 05:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52739,"Rua Senta Púa - Ondina, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ONDINA,,,-13.009671866594388,-38.50900887067375,"11/10/2022, 21:00:00",false,false,,Homicidio/Tentativa,,,false,c4cd7ef8-e9d4-4f4f-afdd-323f63eccb69,People,dead,Sem identificação,"11/10/2022, 21:00:00",Civilian,23,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52717,"Praia da Ribeira Penha - Avenida Beira Mar - Ribeira, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,RIBEIRA,,,-12.9183305,-38.5009397,"12/10/2022, 06:00:00",false,false,,Homicidio/Tentativa,,,false,83edfc18-32fa-4787-87ff-7d7bd3abca0e,People,dead,Sem identificação,"12/10/2022, 06:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52719,"Av. Aliomar Baleeiro - Pau da Lima, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PAU DA LIMA,,,-12.915444505729056,-38.443369068717196,"12/10/2022, 07:00:00",false,false,,Homicidio/Tentativa,,,false,61b20bf3-05aa-4999-b629-ea0b75881782,People,dead,Sem identificação,"12/10/2022, 07:00:00",Civilian,25,adulto,mulher cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52744,"Rua Régia Barreto - Sussuarana, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SUSSUARANA,,,-12.935604347485262,-38.435790513491824,"12/10/2022, 19:50:00",false,false,,Briga,,,false,cf6de475-41f0-4d14-a712-39d81bf23a25,People,dead,Sem identificação,"12/10/2022, 19:50:00",Civilian,28,adulto,homem cis,Negra,sem identificação,não identificado,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52757,"Rua Raul Seixas - São Cristóvão, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SAO CRISTOVAO,,VILA VERDE,-12.911183793050949,-38.37640820338162,"13/10/2022, 20:00:00",false,false,,Homicidio/Tentativa,,,false,ad65c1a0-1b1e-4997-b694-fe23ce81a77b,People,dead,Sem identificação,"13/10/2022, 20:00:00",Civilian,42,adulto,mulher cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52804,"São Joaquim - Calçada, Salvador- BA, Brasil",Nordeste,Bahia,SALVADOR,CALCADA,,,-12.9546589668491,-38.50213556361541,"16/10/2022, 19:30:00",false,true,,Homicidio/Tentativa,,,false,e531ca4f-3905-4877-ac46-1813720d56e2,People,dead,Sem identificação,"15/10/2022, 21:00:00",Agent,27,adulto,homem cis,Negra,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,aeronáutica,soldado,fora de serviço,Base Aeronáutica de Salvador
52814,"Rio Sena, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,RIO SENA,,BAMBU,-12.885504974328635,-38.46843499192839,"17/10/2022, 13:00:00",true,true,PM,Ação policial,,,false,eb734e30-733e-430c-a314-207d95c0f6ac,People,wounded,Sem identificação,,Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,18ª Companhia Independente da Polícia Militar (CIPM).
52819,"Barro Duro, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,JARDIM NOVA ESPERANCA,,BARRO DURO,-12.833822307601558,-38.363919362489604,"17/10/2022, 13:00:00",true,true,N�o identificado,Ação policial,,,false,70baaca9-1222-4c30-bee1-3a80f21d7e30,People,dead,Sem identificação,"17/10/2022, 15:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52821,"Avenida Beira Mar - Ribeira, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,RIBEIRA,,,-12.916799357350548,-38.499901570246415,"17/10/2022, 14:20:00",false,false,,Homicidio/Tentativa,,,false,7796adea-c326-4d2b-a6b8-b9ba841ae089,People,wounded,Sem identificação,,Civilian,42,adulto,homem cis,Não identificado,sem identificação,não identificado,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52817,"Ladeira da Fonte do Forno - Engenho Velho da Federacao, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ENGENHO VELHO DA FEDERACAO,,FORNO,-13.002633988670866,-38.49832369723005,"17/10/2022, 15:00:00",true,true,PM,Ação policial,,Perseguição,false,fa90a3ef-f62e-4a4a-bd8b-7dd76642fbc7,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52817,"Ladeira da Fonte do Forno - Engenho Velho da Federacao, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ENGENHO VELHO DA FEDERACAO,,FORNO,-13.002633988670866,-38.49832369723005,"17/10/2022, 15:00:00",true,true,PM,Ação policial,,Perseguição,false,944b90f0-e3b0-49ec-beb6-1ffe7a6256c9,People,dead,Sem identificação,"17/10/2022, 15:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52840,"R. Passagem das Flôres - Valéria, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,VALERIA,,,-12.857340452632629,-38.43752779969416,"18/10/2022, 10:00:00",true,true,PM,Disputa,,,false,b314a3b6-52b7-44e4-b16f-bd8a6e403d16,People,wounded,Sem identificação,,Civilian,33,adulto,mulher cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52851,"Rua da Horta - Pernambués, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PERNAMBUES,,,-12.9738841,-38.468172,"19/10/2022, 03:00:00",true,true,PM,Ação policial,,,false,26f69087-33d6-4a43-bc84-ba97447d9fd6,People,dead,Sem identificação,"19/10/2022, 03:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52875,"Rua Monte Formoso - Lobato, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,LOBATO,,,-12.92434415722432,-38.4904626754631,"19/10/2022, 16:00:00",false,false,,Homicidio/Tentativa,,,false,61babb10-63d6-4889-933b-5e15c2f0a885,People,dead,Sem identificação,"19/10/2022, 16:00:00",Civilian,23,adulto,mulher cis,Negra,sem identificação,não identificado,Rifeiro,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52873,"Estrada do Raposo - Fazenda Cassange, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CASSANGE,,BECO DO BOZO,-12.8802891,-38.3695597,"19/10/2022, 16:30:00",false,false,,Homicidio/Tentativa,,,false,2f7d1a37-a96a-486f-89e3-2f9276f9b4c0,People,dead,Sem identificação,"18/10/2022, 23:00:00",Civilian,,adulto,homem cis,Não identificado,automóvel,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52905,"Bar da Torre - Avenida Caminho de Areia - Massaranduba, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,MASSARANDUBA,,,-12.9251568,-38.502774,"21/10/2022, 18:00:00",false,false,,Briga,,Bar,false,b6c9c05a-7212-498a-a84e-825779438d3e,People,wounded,Sem identificação,,Civilian,29,adulto,homem cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52931,"Rua Pernambuco - Tancredo Neves, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BEIRU/TANCREDO NEVES,,,-12.9458139,-38.4458917,"21/10/2022, 18:00:00",false,false,,Homicidio/Tentativa,,Outros,false,862849ea-61b8-4cb0-8201-e904d5013a5d,People,dead,Sem identificação,"21/10/2022, 18:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52909,"3A Travessa Marluce Barreto Sales - Arenoso, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,ARENOSO,,,-12.951661536427682,-38.44154604324542,"22/10/2022, 07:00:00",true,true,N�o identificado,Ação policial,,,false,72b063bb-9f34-4777-b953-d83decdd0d03,People,dead,Sem identificação,"22/10/2022, 07:30:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52921,"Rua São Bartolomeu - Pirajá, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PIRAJA,,,-12.901291911545828,-38.47368832911377,"22/10/2022, 19:00:00",false,false,,Homicidio/Tentativa,,,false,1b3e2756-9f96-42b0-b499-822b1bf54da4,People,dead,Sem identificação,"22/10/2022, 19:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52927,"Cabula VI, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CABULA VI,,,-12.954279,-38.4407152,"22/10/2022, 20:00:00",false,true,,Não identificado,,,false,32ae8e1a-95eb-436c-be3b-2955bbf17370,People,wounded,Sem identificação,,Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,fora de serviço,
52915,"R. da Paciência, 289 - Rio Vermelho, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,RIO VERMELHO,,,-13.011055021304427,-38.49412577238731,"23/10/2022, 01:20:00",false,false,,Homicidio/Tentativa,,"Bar,Ataques armados sobre rodas",false,ed86f87a-339c-4cf1-8ee9-66c90750c4d5,People,wounded,Sem identificação,,Civilian,,adulto,mulher cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52915,"R. da Paciência, 289 - Rio Vermelho, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,RIO VERMELHO,,,-13.011055021304427,-38.49412577238731,"23/10/2022, 01:20:00",false,false,,Homicidio/Tentativa,,"Bar,Ataques armados sobre rodas",false,cbbb9e86-ce13-4cb5-89a4-485a691c3dcf,People,dead,Sem identificação,"23/10/2022, 01:30:00",Civilian,21,adulto,homem cis,Negra,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52915,"R. da Paciência, 289 - Rio Vermelho, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,RIO VERMELHO,,,-13.011055021304427,-38.49412577238731,"23/10/2022, 01:20:00",false,false,,Homicidio/Tentativa,,"Bar,Ataques armados sobre rodas",false,4bcc573b-8895-492a-9bdd-e81f4fbcc10d,People,dead,Sem identificação,"23/10/2022, 01:30:00",Civilian,19,adulto,homem cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52915,"R. da Paciência, 289 - Rio Vermelho, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,RIO VERMELHO,,,-13.011055021304427,-38.49412577238731,"23/10/2022, 01:20:00",false,false,,Homicidio/Tentativa,,"Bar,Ataques armados sobre rodas",false,1a4923ba-e4a3-4633-9323-21f04acc4dff,People,wounded,Sem identificação,,Civilian,,adulto,mulher cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52922,"Avenida São Rafael - São Marcos, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SAO MARCOS,,,-12.9339032,-38.425848,"23/10/2022, 02:00:00",false,true,,Tentativa/Roubo,,,false,159ccb6f-4fbf-44fb-9e06-dbfa5aef43e2,People,wounded,Sem identificação,,Agent,29,adulto,homem cis,Não identificado,posto de gasolina,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,soldado,fora de serviço," 82º Companhia Independente de Polícia Militar (CIPM)"
52922,"Avenida São Rafael - São Marcos, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,SAO MARCOS,,,-12.9339032,-38.425848,"23/10/2022, 02:00:00",false,true,,Tentativa/Roubo,,,false,6f24ca23-65b9-402e-887f-41834aa469f9,People,dead,Sem identificação,"23/10/2022, 02:00:00",Civilian,23,adulto,homem cis,Não identificado,posto de gasolina,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52924,"Rua Nilo Peçanha - Calçada, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CALCADA,BAIXA DO FISCAL,,-12.9435578,-38.496881,"23/10/2022, 05:00:00",false,true,,Homicidio/Tentativa,,,false,977818b6-83d7-46c4-8576-347f8d959247,People,dead,Sem identificação,"23/10/2022, 05:00:00",Agent,55,adulto,homem cis,Branca,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia civil,agente especial,fora de serviço,Grupo Especial de Repressão a Roubos em Coletivos (Gerrc)
52938,"Praia do Cantagalo, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CALCADA,,,-12.9433066,-38.50351089999999,"23/10/2022, 21:00:00",true,true,PC,Ação policial,,,false,a181eec5-c644-487c-9025-494a4a874f62,People,dead,Sem identificação,"23/10/2022, 21:00:00",Civilian,24,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52938,"Praia do Cantagalo, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,CALCADA,,,-12.9433066,-38.50351089999999,"23/10/2022, 21:00:00",true,true,PC,Ação policial,,,false,0153add4-5180-4efc-b548-56cfda65d34b,People,dead,Sem identificação,"23/10/2022, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52960,"Rua Jardim Terra Nova - Águas Claras, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,AGUAS CLARAS,,TUBAO,-12.8807264,-38.429718,"24/10/2022, 20:00:00",true,true,PM,Ação policial,,,false,3f088a02-ca60-4c4a-97e8-efc00c8572bc,People,wounded,Sem identificação,,Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,em serviço,
52964,"Estrada das Barreiras - Tancredo Neves, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,BEIRU/TANCREDO NEVES,,,-12.9422775,-38.4549616,"25/10/2022, 10:00:00",true,true,N�o identificado,Ação policial,,,false,f26fcdab-a797-4434-b93f-7a474d726056,People,wounded,Bala perdida,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
52979,"Rua Irecê - Praia Grande, Salvador - BA, Brasil",Nordeste,Bahia,SALVADOR,PRAIA GRANDE,,,-12.875540129537363,-38.46841072149583,"25/10/2022, 19:00:00",true,true,PM,Ação policial,,,false,f464df26-eca3-4632-be4f-b3d8c60590f8,People,dead,Sem identificação,"25/10/2022, 19:30:00",Civilian,,adulto,homem cis,Não identificado,shopping,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
